DIV ;r8;22-24
DIV ;r16;24-28
DIV ;r32;22-30
DIV;r64;145-162
IDIV;r8;21-24
IDIV;r16;24-28
IDIV;r32;18-26
IDIV;r64;182-200
CPUID;;55-146
FDIV(R)(P);r/m;14-23
FSINCOS;;270-360
F2XM1;;50-200
FPTAN;;300-370
DIVSD;x,x;13-20
DIVPD;x,x;21-38
