Instruction/Conroe/Wolfdale/Nehalem/Westmere/SandyBridge/IvyBridge/Haswell/Broadwell/Skylake/SkylakeX/KabyLake/CoffeeLake/CannonLake/CascadeLake/IceLake/Zen+/Zen2
ADCX (R32, M32)////////[1;6]/[1;6]/[1;6]/[1;6]/[1;6]/[1;6]/[1;6]/[1;6]/[1;≤7]/[1;≤8]
ADCX (R32, R32)////////1/1/1/1/1/1/1/1/1/1
ADCX (R64, M64)////////[1;6]/[1;6]/[1;6]/[1;6]/[1;6]/[1;6]/[1;6]/[1;6]/[1;≤7]/[≤1;5]
ADCX (R64, R64)////////1/1/1/1/1/1/1/1/1/1
ADOX (R32, M32)////////[1;6]/[1;6]/[1;6]/[1;6]/[1;6]/[1;6]/[1;6]/[1;6]/[1;≤7]/[≤1;5]
ADOX (R32, R32)////////1/1/1/1/1/1/1/1/1/1
ADOX (R64, M64)////////[1;6]/[1;6]/[1;6]/[1;6]/[1;6]/[1;6]/[1;6]/[1;6]/[1;≤7]/[≤1;5]
ADOX (R64, R64)////////1/1/1/1/1/1/1/1/1/1
AESDEC (XMM, M128)////[6;≤14]/[≤6;8]/[≤6;8]/[7;≤13]/[7;≤13]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[3;≤11]/[4;≤12]/[4;≤12]
AESDEC (XMM, XMM)////6/[1;8]/[1;8]/7/7/4/[4;5]/4/4/4/[4;5]/[3;5]/4/4
AESDECLAST (XMM, M128)////[6;≤14]/[≤6;8]/[≤6;8]/[7;≤13]/[7;≤13]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[3;≤11]/[4;≤12]/[4;≤12]
AESDECLAST (XMM, XMM)////6/[1;8]/[1;8]/7/7/4/[4;5]/4/4/4/[4;5]/[3;5]/4/4
AESENC (XMM, M128)////[6;≤14]/[≤6;8]/[≤6;8]/[7;≤13]/[7;≤13]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[3;≤11]/[4;≤12]/[4;≤12]
AESENC (XMM, XMM)////6/[1;8]/[1;8]/7/7/4/[4;5]/4/4/4/[4;5]/[3;5]/4/4
AESENCLAST (XMM, M128)////[6;≤14]/[≤6;8]/[≤6;8]/[7;≤13]/[7;≤13]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[3;≤11]/[4;≤12]/[4;≤12]
AESENCLAST (XMM, XMM)////6/[1;8]/[1;8]/7/7/4/[4;5]/4/4/4/[4;5]/[3;5]/4/4
AESIMC (XMM, M128)////[≤12;≤14]/[≤19;≤20]/[≤19;≤20]/[≤19;≤20]/[≤19;≤20]/[≤12;≤15]/[≤12;≤15]/[≤12;≤15]/[≤12;≤15]/[≤13;≤16]/[≤12;≤15]/[≤12;≤14]/[≤11;≤12]/[≤11;≤12]
AESIMC (XMM, XMM)////6/14/14/14/14/8/8/8/8/9/8/8/4/4
AESKEYGENASSIST (XMM, M128, I8)////[≤12;≤14]/[≤14;≤15]/[≤14;≤15]/[≤13;≤14]/[≤13;≤14]/[≤9;≤12]/[≤9;≤12]/[≤9;≤12]/[≤9;≤12]/[≤9;≤13]/[≤9;≤12]/[≤10;≤12]/[≤11;≤12]/[≤11;≤12]
AESKEYGENASSIST (XMM, XMM, I8)////6/10/10/10/10/7/7/7/7/7/7/7/4/4
VADDPD (XMM, XMM, M128)/////[3;≤9]/[3;≤9]/[3;≤9]/[3;≤9]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[3;≤11]/[3;≤11]
VADDPD (XMM, XMM, XMM)/////3/3/3/3/4/4/4/4/4/4/4/3/3
VADDPD (YMM, YMM, M256)/////[3;≤11]/[3;≤11]/[3;≤10]/[3;≤10]/[4;≤12]/[4;≤12]/[4;≤12]/[4;≤12]/[4;≤12]/[4;≤12]/[4;≤12]/[3;≤11]/[3;≤11]
VADDPD (YMM, YMM, YMM)/////3/3/3/3/4/4/4/4/4/4/4/3/3
VADDPS (XMM, XMM, M128)/////[3;≤9]/[3;≤9]/[3;≤9]/[3;≤9]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[3;≤11]/[3;≤11]
VADDPS (XMM, XMM, XMM)/////3/3/3/3/4/4/4/4/4/4/4/3/3
VADDPS (YMM, YMM, M256)/////[3;≤11]/[3;≤11]/[3;≤10]/[3;≤10]/[4;≤12]/[4;≤12]/[4;≤12]/[4;≤12]/[4;≤12]/[4;≤12]/[4;≤12]/[3;≤11]/[3;≤11]
VADDPS (YMM, YMM, YMM)/////3/3/3/3/4/4/4/4/4/4/4/3/3
VADDSD (XMM, XMM, M64)/////[3;≤9]/[3;≤9]/[3;≤9]/[3;≤9]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[3;≤11]/[3;≤11]
VADDSD (XMM, XMM, XMM)/////3/3/3/3/4/4/4/4/4/4/4/3/3
VADDSS (XMM, XMM, M32)/////[3;≤9]/[3;≤9]/[3;≤9]/[3;≤9]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[3;≤11]/[3;≤11]
VADDSS (XMM, XMM, XMM)/////3/3/3/3/4/4/4/4/4/4/4/3/3
VADDSUBPD (XMM, XMM, M128)/////[3;≤9]/[3;≤9]/[3;≤9]/[3;≤9]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[3;≤11]/[3;≤11]
VADDSUBPD (XMM, XMM, XMM)/////3/3/3/3/4/4/4/4/4/4/4/3/3
VADDSUBPD (YMM, YMM, M256)/////[3;≤11]/[3;≤11]/[3;≤10]/[3;≤10]/[4;≤12]/[4;≤12]/[4;≤12]/[4;≤12]/[4;≤12]/[4;≤12]/[4;≤12]/[3;≤11]/[3;≤11]
VADDSUBPD (YMM, YMM, YMM)/////3/3/3/3/4/4/4/4/4/4/4/3/3
VADDSUBPS (XMM, XMM, M128)/////[3;≤9]/[3;≤9]/[3;≤9]/[3;≤9]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[4;≤11]/[3;≤11]/[3;≤11]
VADDSUBPS (XMM, XMM, XMM)/////3/3/3/3/4/4/4/4/4/4/4/3/3
VADDSUBPS (YMM, YMM, M256)/////[3;≤11]/[3;≤11]/[3;≤10]/[3;≤10]/[4;≤12]/[4;≤12]/[4;≤12]/[4;≤12]/[4;≤12]/[4;≤12]/[4;≤12]/[3;≤11]/[3;≤11]
VADDSUBPS (YMM, YMM, YMM)/////3/3/3/3/4/4/4/4/4/4/4/3/3
VANDNPD (XMM, XMM, M128)/////[1;≤7]/[1;≤7]/[1;≤7]/[1;≤7]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤9]/[1;≤9]
VANDNPD (XMM, XMM, XMM)/////1/1/1/1/1/1/1/1/1/1/1/[0;1]/[0;1]
VANDNPD (YMM, YMM, M256)/////[1;≤9]/[1;≤9]/[1;≤8]/[1;≤8]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]
VANDNPD (YMM, YMM, YMM)/////1/1/1/1/1/1/1/1/1/1/1/[0;1]/[0;1]
VANDNPS (XMM, XMM, M128)/////[1;≤7]/[1;≤7]/[1;≤7]/[1;≤7]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤9]/[1;≤9]
VANDNPS (XMM, XMM, XMM)/////1/1/1/1/1/1/1/1/1/1/1/[0;1]/[0;1]
VANDNPS (YMM, YMM, M256)/////[1;≤9]/[1;≤9]/[1;≤8]/[1;≤8]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]
VANDNPS (YMM, YMM, YMM)/////1/1/1/1/1/1/1/1/1/1/1/[0;1]/[0;1]
VANDPD (XMM, XMM, M128)/////[1;≤7]/[1;≤7]/[1;≤7]/[1;≤7]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤9]/[1;≤9]
VANDPD (XMM, XMM, XMM)/////1/1/1/1/1/1/1/1/1/1/1/1/1
VANDPD (YMM, YMM, M256)/////[1;≤9]/[1;≤9]/[1;≤8]/[1;≤8]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]
VANDPD (YMM, YMM, YMM)/////1/1/1/1/1/1/1/1/1/1/1/1/1
VANDPS (XMM, XMM, M128)/////[1;≤7]/[1;≤7]/[1;≤7]/[1;≤7]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤9]/[1;≤9]
VANDPS (XMM, XMM, XMM)/////1/1/1/1/1/1/1/1/1/1/1/1/1
VANDPS (YMM, YMM, M256)/////[1;≤9]/[1;≤9]/[1;≤8]/[1;≤8]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]
VANDPS (YMM, YMM, YMM)/////1/1/1/1/1/1/1/1/1/1/1/1/1
VBLENDPD (XMM, XMM, M128, I8)/////[1;≤7]/[1;≤7]/[1;≤7]/[1;≤7]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤9]/[1;≤9]
VBLENDPD (XMM, XMM, XMM, I8)/////1/1/1/1/1/1/1/1/1/1/1/1/1
VBLENDPD (YMM, YMM, M256, I8)/////[1;≤9]/[1;≤9]/[1;≤8]/[1;≤8]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]
VBLENDPD (YMM, YMM, YMM, I8)/////1/1/1/1/1/1/1/1/1/1/1/1/1
VBLENDPS (XMM, XMM, M128, I8)/////[1;≤7]/[1;≤7]/[1;≤7]/[1;≤7]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤9]/[1;≤9]
VBLENDPS (XMM, XMM, XMM, I8)/////1/1/1/1/1/1/1/1/1/1/1/1/1
VBLENDPS (YMM, YMM, M256, I8)/////[1;≤9]/[1;≤9]/[1;≤8]/[1;≤8]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[3;≤10]
VBLENDPS (YMM, YMM, YMM, I8)/////1/1/1/1/1/1/1/1/1/1/1/1/3
VBLENDVPD (XMM, XMM, M128, XMM)/////[2;≤7]/[2;≤7]/[2;≤7]/[2;≤7]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤8]/[1;≤9]/[1;≤9]
VBLENDVPD (XMM, XMM, XMM, XMM)/////[1;2]/[1;2]/2/2/[1;2]/[1;2]/[1;2]/[1;2]/[1;2]/[1;2]/[1;2]/1/1
VBLENDVPD (YMM, YMM, M256, YMM)/////[2;≤9]/[2;≤9]/[2;≤8]/[2;≤8]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]/[1;≤9]
VBLENDVPD (YMM, YMM, YMM, YMM)/////[1;2]/[1;2]/2/2/[1;2]/[1;2]/[1;2]/[1;2]/[1;2]/[1;2]/[1;2]/1/1
