PSHUFL/HW;x,x,i;1
PSHUFD;x,x,i;1
PALIGNR;x,x,i;1
MASKMOVQ;mm,mm;
MASKMOVDQU;xmm,xmm;
PMOVMSKB;r32,mm/x;3
PEXTRW;r32 ,mm/x,i;3
PINSRW;mm/x,r32,i;9
PADD/SUB(U)(S)B/W/D;v,v;1
PADDQ PSUBQ;v,v;1
PHADD(S)W PHSUB(S)W;v,v;3
PHADDD PHSUBD;v,v;3
PCMPEQ/GTB/W/D;v,v;1
PMULL/HW PMULHUW;v,v;3
PMULHRSW;v,v;3
PMULUDQ;v,v;3
PMADDWD;v,v;4
PMADDUBSW;v,v;10
PSADBW;v,v;2
PAVGB/W;v,v;1
PMIN/MAXUB;v,v;1
PMIN/MAXSW;v,v;1
PABSB PABSW PABSD;v,v;1
PSIGNB PSIGNW PSIGND;v,v;1
PAND(N) POR PXOR;v,v;1
PSLL/RL/RAW/D/Q;v,v;1
PSLL/RL/RAW/D/Q;v,i;1
PSLL/RLDQ;x,i;1
EMMS;;
MOVAPS/D;xmm,xmm;1
MOVAPS/D;xmm,m128;2-3
MOVAPS/D;m128,xmm;2-3
MOVUPS/D;xmm,m128;2-3
MOVUPS/D;m128,xmm;2-3
MOVSS/D;xmm,xmm;1
MOVSS/D;x,m32/m64;2-3
MOVSS/D;m32/m64,x;2-3
MOVHPS/D;xmm,m64;6
MOVLPS/D;xmm,m64;6
MOVHPS/D;m64,xmm;6
MOVLPS/D;m64,xmm;2
MOVLHPS MOVHLPS;xmm,xmm;1
MOVMSKPS/D;r32,xmm;3
MOVNTPS/D;m128,xmm;~300
SHUFPS;xmm,xmm,i;1
SHUFPD;xmm,xmm,i;1
MOVDDUP;xmm,xmm;1
MOVSH/LDUP;xmm,xmm;1
UNPCKH/LPS;xmm,xmm;1
UNPCKH/LPD;xmm,xmm;1
CVTPD2PS;xmm,xmm;3-4
CVTSD2SS;xmm,xmm;15
CVTPS2PD;xmm,xmm;3-4
CVTSS2SD;xmm,xmm;15
CVTDQ2PS;xmm,xmm;3
CVT(T) PS2DQ;xmm,xmm;2
CVTDQ2PD;xmm,xmm;4
CVT(T)PD2DQ;xmm,xmm;3
CVTPI2PS;xmm,mm;4
CVT(T)PS2PI;mm,xmm;3
CVTPI2PD;xmm,mm;4
CVT(T) PD2PI;mm,xmm;3
CVTSI2SS;xmm,r32;5
CVT(T)SS2SI;r32,xmm;4
CVTSI2SD;xmm,r32;5
CVT(T)SD2SI;r32,xmm;4
ADDSS SUBSS;xmm,xmm;2-3
ADDSD SUBSD;xmm,xmm;2-3
ADDPS SUBPS;xmm,xmm;2-3
ADDPD SUBPD;xmm,xmm;2-3
ADDSUBPS;xmm,xmm;2-3
