MULSD;x,x;5
MULPS;x,x;5
MULPD;x,x;7
DIVSS;x,x;19
DIVSD;x,x;34
DIVPS;x,x;39
DIVPD;x,x;69
RCPSS;x,x;4
RCPPS;x,x;9
CMPccSS/D PS/D;x,x;3
COMISS/D UCOMISS/D;x,x;
MAXSS/D MINSS/D;x,x;3
MAXPS MINPS;x,x;3
MAXPD MINPD;x,x;4
ROUNDSS/D;x,x,i;4
ROUNDPS/D;x,x,i;5
DPPS;x,x,i;15
DPPD;x,x,i;12
SQRTSS;x,x;20
SQRTPS;x,x;40
SQRTSD;x,x;35
SQRTPD;x,x;70
RSQRTSS;x,x;4
RSQRTPS;x,x;9
ANDPS/D;x,x;1
ANDNPS/D;x,x;1
ORPS/D;x,x;1
XORPS/D;x,x;1
LDMXCSR;m32;10
STMXCSR;m32;12
FXSAVE;m4096;132
FXSAVE;m4096;143
FXRSTOR;m4096;118
FXRSTOR;m4096;122
