PUNPCKH/LBW/WD/DQ;mm,r/m;1
PUNPCKH/LBW/WD/DQ;xmm,r/m;1
PUNPCKHQDQ;xmm,r/m;1
PUNPCKLQDQ;xmm,r/m;1
PSHUFB;mm,mm;2
PSHUFB;xmm,xmm;3
PSHUFD;xmm,xmm,i;2
PSHUFW;mm,mm,i;1
PSHUFL/HW;xmm,xmm,i;2
PALIGNR;xmm,xmm,i;19
MASKMOVQ;mm,mm;146-1400
MASKMOVDQU;xmm,xmm;279-3000
PMOVMSKB;r32,mm/x;8
PEXTRW;r32,mm/x,i;12
PINSRW;mm,r32,i;10
PINSRW;xmm,r32,i;10
INSERTQ;xmm,xmm;3-4
INSERTQ;xmm,xmm,i,i;3-4
EXTRQ;xmm,xmm;1
EXTRQ;xmm,xmm,i,i;2
PADDB/W/D/Q PADDSB/W PADDUSB/W PSUBB/W/D/Q PSUBSB/W PSUBUSB/W;mm,r/m;1
PADDB/W/D/Q PADDSB/W ADDUSB/W PSUBB/W/D/Q PSUBSB/W PSUBUSB/W;xmm,r/m;1
PHADD/SUBW/SW/D;mm,r/m;1
PHADD/SUBW/SW/D;xmm,r/m;4
PCMPEQ/GT B/W/D;mm,r/m;1
PCMPEQ/GT B/W/D;xmm,r/m;1
PMULLW PMULHW PMULHUW PMULUDQ;mm,r/m;2
PMULLW PMULHW PMULHUW PMULUDQ;xmm,r/m;2
PMULHRSW;mm,r/m;2
PMULHRSW;xmm,r/m;2
PMADDWD;mm,r/m;2
PMADDWD;xmm,r/m;2
PMADDUBSW;mm,r/m;2
PMADDUBSW;xmm,r/m;2
PAVGB/W;mm,r/m;1
PAVGB/W;xmm,r/m;1
PMIN/MAX SW/UB;mm,r/m;1
PMIN/MAX SW/UB;xmm,r/m;1
PABSB/W/D;mm,r/m;1
PABSB/W/D;xmm,r/m;1
PSIGNB/W/D;mm,r/m;1
PSIGNB/W/D;xmm,r/m;1
PSADBW;mm,r/m;2
PSADBW;xmm,r/m;2
PAND PANDN POR PXOR;mm,r/m;1
PAND PANDN POR PXOR;xmm,r/m;1
PSLL/RL W/D/Q PSRAW/D;mm,i/mm/m;1
PSLL/RL W/D/Q PSRAW/D;xmm,i/xmm/m;1
PSLLDQ, PSRLDQ;xmm,i;1
EMMS;;
MOVAPS/D;r,r;1
MOVAPS/D;r,m;6
MOVAPS/D;m,r;6
MOVUPS/D;r,r;1
MOVUPS/D;r,m;6-9
MOVUPS/D;m,r;6-9
MOVSS/D;r,r;1
MOVSS/D;r,m;6
MOVSS/D;m,r;5
MOVHLPS, MOVLHPS;r,r;1
MOVHPS/D, MOVLPS/D;r,m;6
MOVHPS/D, MOVLPS/D;m,r;5
MOVNTPS/D;m,r;12
MOVNTSS/D;m,r;12
MOVDDUP;r,r;2
MOVDDUP;r,m64;7
MOVSHDUP, MOVSLDUP;r,r;1
MOVSHDUP, MOVSLDUP;r,m;12
MOVMSKPS/D;r32,r;~6
SHUFPS/D;r,r/m,i;2
UNPCK H/L PS/D;r,r/m;1
CVTPS2PD;r,r/m;5
CVTPD2PS;r,r/m;5
CVTSD2SS;r,r/m;5
CVTSS2SD;r,r/m;4
CVTDQ2PS;r,r/m;4
CVTDQ2PD;r,r/m;5
CVT(T)PS2DQ;r,r/m;4
CVT(T)PD2DQ;r,r/m;6
CVTPI2PS;xmm,mm;4
CVTPI2PD;xmm,mm;5
CVT(T)PS2PI;mm,xmm;4
CVT(T)PD2PI;mm,xmm;6
CVTSI2SS;xmm,r32;12
CVTSI2SD;xmm,r32;11
CVT(T)SS2SI;r32,xmm;12
CVT(T)SD2SI;r32,xmm;11
ADDSS/D SUBSS/D;r,r/m;3
ADDPS/D SUBPS/D;r,r/m;3
ADDSUBPS/D;r,r/m;3
HADDPS/D HSUBPS/D;r,r/m;3
MULSS;r,r/m;2
MULSD;r,r/m;4
MULPS;r,r/m;2
MULPD;r,r/m;4
DIVSS;r,r/m;13
DIVPS;r,r/m;38
DIVSD;r,r/m;17
DIVPD;r,r/m;34
RCPSS;r,r/m;3
RCPPS;r,r/m;3
MAXSS/D MINSS/D;r,r/m;2
MAXPS/D MINPS/D;r,r/m;2
CMPccSS/D;r,r/m;2
CMPccPS/D;r,r/m;2
COMISS/D UCOMISS/D;r,r/m;
ANDPS/D ANDNPS/D ORPS/D XORPS/D;r,r/m;1
SQRTSS;r,r/m;14
SQRTPS;r,r/m;48
SQRTSD;r,r/m;24
SQRTPD;r,r/m;48
RSQRTSS;r,r/m;3
RSQRTPS;r,r/m;3
LDMXCSR;m;
STMXCSR;m;
